Date,Open,High,Low,Close,Capital,price_change,volume,capital_change
2019-06-29,12400.763672,12400.910156,11508.378906,11959.371094,29923961128,-3.559398353801634,2479745.0,-14.716804283811245
2019-06-30,11931.991211,12178.383789,10799.008789,10817.155273,27256473494,-9.343251417854233,2384302.0,-8.914219686991968
2019-07-01,10796.930664,11206.439453,10089.314453,10583.134766,29378589324,-1.9801544036293195,2753652.0,7.785731453730227
2019-07-02,10588.683594,10912.188477,9737.884766,10801.677734,31015895223,2.011526155344676,2951054.0,5.573126336813081
2019-07-03,10818.15625,11968.078125,10818.15625,11961.269531,30796494294,10.56661832740676,2703483.0,-0.7073822226395132
2019-07-04,11972.71875,12006.075195,11166.569336,11215.4375,25920294033,-6.325056704434822,2236397.0,-15.833621237693984
2019-07-05,11203.102539,11395.661133,10874.964844,10978.459961,23838480210,-2.005181843315083,2145089.0,-8.031598022574792
2019-07-06,10982.543945,11620.964844,10982.543945,11208.550781,21092024306,2.057873268086436,1883443.0,-11.52110319032792
2019-07-07,11217.616211,11541.620117,11148.804688,11450.84668,19369044277,2.0791446650786125,1708070.0,-8.168869919753828
2019-07-08,11446.59668,12345.833008,11393.374023,12285.958008,23482551458,7.332846185334444,1978654.0,21.237533056210896
2019-07-09,12284.326172,12779.131836,12233.261719,12573.8125,28167921523,2.3565503223110027,2259284.0,19.952559556315997
2019-07-10,12571.537109,13129.529297,11710.978516,12156.512695,33627574244,-3.301302063555014,2713621.0,19.38251892864023
2019-07-11,12139.713867,12144.623047,11158.922852,11358.662109,28595327690,-6.433856403511884,2443945.0,-14.964643353357188
2019-07-12,11354.299805,11905.487305,11179.144531,11815.986328,23534692797,4.066182247510245,2035216.0,-17.69741878065535
2019-07-13,11813.126953,11841.957031,10908.479492,11392.378906,21042616384,-3.5616991900112436,1831547.0,-10.588948130725838
2019-07-14,11381.020508,11451.204102,10234.576172,10256.058594,22486000001,-9.88454342217586,2076133.0,6.859335315818872
2019-07-15,10257.838867,11052.766602,9992.006836,10895.089844,25384047207,6.212331712969962,2406202.0,12.88822914645165
2019-07-16,10896.65332,10996.632813,9448.106445,9477.641602,24151199070,-13.022454475958313,2366661.0,-4.8567831872768705
2019-07-17,9471.213867,9963.134766,9163.134766,9693.802734,24569921549,2.3501619763392085,2566633.0,1.733754410231856
2019-07-18,9698.50293,10736.842773,9376.798828,10666.482422,25187024648,9.980710414653641,2488921.0,2.5116201440419994
2019-07-19,10653.956055,10716.980469,10229.628906,10530.732422,20727426310,-1.156599786632041,1967889.0,-17.705935497840226
2019-07-20,10525.819336,11048.662109,10451.276367,10767.139648,20206615155,2.292651092486885,1888782.0,-2.512666778840426
2019-07-21,10777.529297,10841.887695,10389.599609,10599.105469,17130580467,-1.6555169843023723,1608199.0,-15.222909252264621
2019-07-22,10596.948242,10651.791016,10154.921875,10343.106445,16334414913,-2.395423580478793,1565095.0,-4.647627414224036
2019-07-23,10346.748047,10346.748047,9883.594727,9900.767578,17851916995,-4.310344341759715,1764117.0,9.290213883279481
2019-07-24,9887.730469,9908.796875,9614.306641,9811.925781,17398734322,-0.7666540692797293,1774351.0,-2.538565875737201
2019-07-25,9809.09668,10154.253906,9773.957031,9911.841797,15821952090,1.047447286450831,1596196.0,-9.06262606703651
2019-07-26,9913.126953,9916.517578,9717.982422,9870.303711,14495714483,-0.43198520712014926,1470977.0,-8.382262817229906
2019-07-27,9871.165039,10167.320313,9411.521484,9477.677734,16817809536,-3.986229623812075,1728108.0,16.01918315736186
2019-07-28,9491.626953,9575.544922,9252.296875,9552.860352,13738687093,0.6451306957512157,1451053.0,-18.308700882887678
2019-07-29,9548.178711,9681.648438,9472.948242,9519.145508,13791445323,-0.30407058643082474,1443302.0,0.3840121668312895
2019-07-30,9522.329102,9701.759766,9437.335938,9607.423828,13829811132,0.8936335332301055,1445542.0,0.2781855570715081
2019-07-31,9604.050781,10085.62793,9598.097656,10085.62793,16631520648,5.014312814262916,1689620.0,20.258479955068122
2019-08-01,10077.442383,10446.919922,9922.019531,10399.668945,17165337858,3.1975033917690805,1680979.0,3.2096716908696705
2019-08-02,10402.042969,10657.953125,10371.013672,10518.174805,17489094082,1.1164329578919707,1667646.0,1.886104582841704
2019-08-03,10519.27832,10946.78125,10503.504883,10821.726563,15352685061,2.875180538050454,1435122.0,-12.215664293319913
2019-08-04,10821.632813,11009.207031,10620.27832,10970.18457,16530894787,1.3727296015952826,1522837.0,7.674290987659048
2019-08-05,10960.735352,11895.091797,10960.735352,11805.65332,23875988832,7.708588346180879,2093365.0,44.43252552049529
2019-08-06,11811.544922,12273.821289,11290.731445,11478.168945,23635107660,-2.82245869783773,2017755.0,-1.008884589848513
2019-08-07,11476.193359,12036.990234,11433.701172,11941.96875,22194988641,4.058622719481483,1893413.0,-6.093135007957903
2019-08-08,11954.040039,11979.419922,11556.167969,11966.407227,19481591730,0.10345613666720437,1642075.0,-12.225268302177186
2019-08-09,11953.469727,11970.458008,11709.745117,11862.936523,18339989960,-0.7573801253330382,1544530.0,-5.859899877903868
2019-08-10,11861.556641,11915.655273,11323.898438,11354.024414,18125355447,-4.278799506345498,1560676.0,-1.1703087813467918
2019-08-11,11349.740234,11523.579102,11248.294922,11523.579102,15774371518,1.5316550371720066,1382347.0,-12.970691448642022
2019-08-12,11528.189453,11528.189453,11320.951172,11382.616211,13647198229,-1.2627589318643406,1192938.0,-13.484995497745828
2019-08-13,11385.052734,11420.049805,10830.327148,10895.830078,16681503537,-4.297060957293585,1498408.0,22.233906601811988
2019-08-14,10889.487305,10889.556641,10028.135742,10051.704102,19990838300,-7.693504565778094,1910308.0,19.83834823797394
2019-08-15,10038.421875,10437.411133,9675.316406,10311.545898,22899115082,2.7207864582798313,2263726.0,14.548048152638001
2019-08-16,10319.419922,10524.349609,9855.478516,10374.338867,20228207096,0.5321902337060576,1969948.0,-11.6638043716348
2019-08-17,10358.722656,10452.625,10086.698242,10231.744141,13778035685,-1.225812479171377,1339957.0,-31.887014901461434
2019-08-18,10233.005859,10487.070313,10119.094727,10345.810547,12999813869,1.1023612177529034,1262578.0,-5.6482784178534375
2019-08-19,10350.283203,10916.053711,10313.204102,10916.053711,16038264603,5.466232149435415,1509640.0,23.373032603533193
2019-08-20,10916.34668,10947.041992,10618.960938,10763.232422,15053082175,-1.4026144688178905,1392335.0,-6.142699677218936
2019-08-21,10764.572266,10798.729492,9962.72168,10138.049805,19473084768,-5.820226252545822,1869533.0,29.362774623928473
2019-08-22,10142.521484,10232.996094,9831.462891,10131.055664,17097508856,-0.11304703685458081,1695423.0,-12.199278852335555
2019-08-23,10136.30957,10442.443359,10078.192383,10407.964844,15627023886,2.6800214824141433,1522178.0,-8.600580250519743
2019-08-24,10407.644531,10418.020508,9982.296875,10159.960938,15451030650,-2.3798237176745842,1508598.0,-1.126210833770271
2019-08-25,10160.737305,10304.62207,10008.789063,10138.517578,14153856610,-0.2186822307576595,1394034.0,-8.395388433198143
2019-08-26,10126.299805,10512.328125,10126.299805,10370.820313,18438654080,2.4147073729662263,1792957.0,30.273003239079728
2019-08-27,10372.826172,10381.328125,10087.300781,10185.5,14762609503,-1.8059318539980944,1439308.0,-19.936620975970932
2019-08-28,10203.426758,10279.366211,9716.65625,9754.422852,17603790323,-4.400520694167362,1762411.0,19.245789976512125
2019-08-29,9756.786133,9756.786133,9421.629883,9510.200195,17045878501,-2.5273274891819355,1773515.0,-3.169271002228808
2019-08-30,9514.844727,9656.124023,9428.302734,9598.173828,13595263986,0.8757799353629029,1423683.0,-20.243101667054407
2019-08-31,9597.539063,9673.220703,9531.799805,9630.664063,11454806419,0.34514055928880777,1192178.0,-15.744141262752823
2019-09-01,9630.592773,9796.755859,9582.944336,9757.970703,11445355859,1.3226385229070527,1180900.0,-0.08250300925491354
2019-09-02,9757.473633,10396.591797,9730.650391,10346.760742,17248102294,6.039341034005137,1714886.0,50.69957200533034
2019-09-03,10345.725586,10736.104492,10308.547852,10623.540039,19384917989,2.6853066098712493,1845571.0,12.38870026729446
2019-09-04,10621.180664,10762.644531,10434.709961,10594.493164,16742664769,-0.2512667926877098,1579011.0,-13.630458594147008
2019-09-05,10588.183594,10627.269531,10516.417969,10575.533203,14551239508,-0.11947649837851138,1375763.0,-13.088867819043651
2019-09-06,10578.198242,10898.761719,10292.299805,10353.302734,19536574783,-2.12602848665728,1855212.0,34.26055403911918
2019-09-07,10353.931641,10558.673828,10348.918945,10517.254883,15307366476,1.5774031320939488,1465564.0,-21.64764475848704
2019-09-08,10518.114258,10595.637695,10409.09082,10441.276367,13670567493,-0.7305291529948621,1303072.0,-10.69288427611825
2019-09-09,10443.228516,10450.311523,10144.929688,10334.974609,17595943368,-1.0365942565954902,1701182.0,28.714066749679446
2019-09-10,10336.408203,10394.353516,10020.573242,10115.975586,14906809639,-2.1325842852841554,1459045.0,-15.282691429266936
2019-09-11,10123.035156,10215.948242,9980.776367,10178.37207,15428063426,0.5466435031315773,1523830.0,3.496749469693822
2019-09-12,10176.819336,10442.253906,10099.242188,10410.126953,15323563925,2.292539636374266,1490313.0,-0.6773338825136873
2019-09-13,10415.362305,10441.489258,10226.59668,10360.546875,14109864675,-0.5262940298647686,1361825.0,-7.920476306558691
2019-09-14,10345.40332,10422.133789,10291.694336,10358.048828,13468713124,0.12223310787269942,1300782.0,-4.543995040122524
2019-09-15,10356.46582,10387.035156,10313.092773,10347.712891,12043433567,-0.08451656339266732,1163496.0,-10.582150973728023
2019-09-16,10347.222656,10386.867188,10189.744141,10276.793945,15160167779,-0.6806532858279731,1471839.0,25.8791165713747
2019-09-17,10281.513672,10296.771484,10199.739258,10241.272461,15304603363,-0.39139383833714037,1492430.0,0.9527307751835931
2019-09-18,10247.795898,10275.928711,10191.469727,10198.248047,16169268880,-0.48349763688864184,1580827.0,5.649708760766661
2019-09-19,10200.496094,10295.668945,9851.692383,10266.415039,19937691247,0.6462327360604883,1963614.0,23.306077689518883
2019-09-20,10266.318359,10285.87207,10132.186523,10181.641602,14734189639,-0.8248015894205047,1442195.0,-26.09881727796825
2019-09-21,10183.648438,10188.097656,10000.708008,10019.716797,13425266806,-1.609753537723226,1329492.0,-8.88357531068696
2019-09-22,10024.115234,10074.444336,9922.533203,10070.392578,13199651698,0.4616601357797208,1316953.0,-1.6805260652188188
2019-09-23,10067.962891,10074.238281,9727.143555,9729.324219,15144925408,-3.363527216639988,1529842.0,14.73731091173221
2019-09-24,9729.321289,9804.317383,8370.801758,8620.566406,25002886689,-11.39601468659033,2738166.0,65.0908539687672
2019-09-25,8603.428711,8744.828125,8325.396484,8486.993164,21744728353,-1.3533621409698102,2546173.0,-13.031128671368272
2019-09-26,8487.669922,8515.685547,7895.629395,8118.967773,19258205289,-4.343973698179811,2333059.0,-11.435061517597427
2019-09-27,8113.101074,8271.520508,7965.922852,8251.845703,16408941156,1.710130660699331,2013219.0,-14.795065740770024
2019-09-28,8251.273438,8285.617188,8125.431641,8245.915039,14141152736,-0.064940266981377,1718859.0,-13.820443369502689
2019-09-29,8246.037109,8261.707031,7990.49707,8104.185547,13034629109,-1.7202391903521659,1599222.0,-7.824847433993516
2019-09-30,8104.226563,8314.231445,7830.758789,8293.868164,17115474183,2.340033308863941,2103731.0,31.3077191523793
2019-10-01,8299.720703,8497.692383,8232.679688,8343.276367,15305343413,0.5247846952760227,1834438.0,-10.575989602426079
2019-10-02,8344.212891,8393.041992,8227.695313,8393.041992,13125712443,0.5851852252315836,1573921.0,-14.240980494097718
2019-10-03,8390.774414,8414.227539,8146.437012,8259.992188,13668823409,-1.5586430947516516,1646279.0,4.137763708892186
2019-10-04,8259.494141,8260.055664,8151.236816,8205.939453,13139456229,-0.6484015496076656,1598633.0,-3.8728072209305693
2019-10-05,8210.149414,8215.526367,8071.120605,8151.500488,12200497197,-0.7143466341792918,1494779.0,-7.146102666924908
2019-10-06,8149.876953,8161.410156,7958.850586,7988.155762,13160830305,-1.9843390511616186,1631931.0,7.871262068206023
2019-10-07,7989.120605,8308.450195,7905.766113,8245.623047,18009742607,3.2106467617908625,2220070.0,36.843513590155666
2019-10-08,8246.849609,8332.714844,8185.763184,8228.783203,15592264032,-0.21907039483639398,1890309.0,-13.423171156595975
2019-10-09,8229.84082,8627.706055,8169.298828,8595.740234,19384942333,4.446008398009347,2306181.0,24.324102601240508
2019-10-10,8585.280273,8625.272461,8471.933594,8586.473633,17618660671,0.013900070376878914,2056515.0,-9.111616798535255
2019-10-11,8585.262695,8721.780273,8316.181641,8321.756836,19604381101,-3.06928125977395,2310136.0,11.27055266617661
2019-10-12,8315.665039,8415.242188,8313.34082,8336.555664,14532641605,0.2512201357561199,1741437.0,-25.87043921392293
2019-10-13,8336.902344,8470.988281,8276.612305,8321.005859,13808286059,-0.19067615697141843,1653414.0,-4.9843350279193785
2019-10-14,8320.832031,8390.208984,8284.130859,8374.686523,15151387859,0.6472248424119209,1816176.0,9.726781399669727
2019-10-15,8373.458008,8410.714844,8182.706543,8205.369141,15220412632,-2.007400847289236,1835319.0,0.4555673291605358
2019-10-16,8204.674805,8216.8125,7985.089844,8047.526855,16071646996,-1.915346479110094,1980846.0,5.592715418308247
2019-10-17,8047.8125,8134.831543,8000.942871,8103.911133,14313052244,0.6970668489108016,1773201.0,-10.94221863159195
2019-10-18,8100.933594,8138.413574,7902.164063,7973.20752,15651592610,-1.5766833849199944,1949460.0,9.351886258649781
2019-10-19,7973.803711,8082.629395,7944.776855,7988.560547,13797825640,0.1850664567983178,1725280.0,-11.843951067417926
2019-10-20,7997.807129,8281.818359,7949.439453,8222.078125,15504249442,2.804156094072273,1911088.0,12.367338496096549
2019-10-21,8225.115234,8296.694336,8196.416016,8243.720703,15868748866,0.2262031408762641,1925705.0,2.35096465239133
2019-10-22,8243.402344,8296.651367,8074.462891,8078.203125,16803377857,-2.004017420309966,2055917.0,5.889745933294802
2019-10-23,8076.228516,8092.999512,7469.322754,7514.671875,21942878958,-6.95320396008468,2817414.0,30.586118724093154
2019-10-24,7509.728027,7532.867676,7446.98877,7493.48877,16268708849,-0.21624294437314623,2170386.0,-25.858822444678776
2019-10-25,7490.703125,8691.540039,7479.984375,8660.700195,28705065488,15.619322385039784,3552285.0,76.44341511320633
2019-10-26,8667.577148,10021.744141,8662.62207,9244.972656,44496255609,6.6615560281829245,4863389.0,55.01185889160024
2019-10-27,9241.707031,9749.529297,9112.541992,9551.714844,32593129501,3.3544431992934074,3462244.0,-26.75084890871677
2019-10-28,9565.101563,9805.118164,9256.148438,9256.148438,30948255332,-3.2300036017923883,3267814.0,-5.04668988275438
2019-10-29,9248.44043,9516.180664,9232.648438,9427.6875,28426779937,1.93813293556565,3038270.0,-8.147391082148772
2019-10-30,9422.462891,9426.874023,9085.370117,9205.726563,27706531577,-2.3002088785833044,2983975.0,-2.533696611421444
2019-10-31,9202.458008,9383.161133,9028.717773,9199.584961,26583653947,-0.03122043042740862,2888435.0,-4.052754228292269
2019-11-01,9193.992188,9275.657227,9132.047852,9261.104492,24324691031,0.7299582447720068,2639484.0,-8.497563655108168
2019-11-02,9259.783203,9377.486328,9249.587891,9324.717773,21242676385,0.7012536749128406,2283448.0,-12.67031364169108
2019-11-03,9324.787109,9379.806641,9141.251953,9235.354492,21132220847,-0.9590848129249273,2279562.0,-0.5199699698762793
2019-11-04,9235.607422,9505.051758,9191.485352,9412.612305,26170255634,1.9165483645218702,2803098.0,23.840536323541293
2019-11-05,9413.004883,9457.417969,9256.931641,9342.527344,26198609048,-0.7487251932407133,2796765.0,0.10834213618900869
2019-11-06,9340.864258,9423.237305,9305.90918,9360.879883,23133895765,0.2142802255461274,2472172.0,-11.697999986888465
2019-11-07,9352.393555,9368.476563,9202.353516,9267.561523,22700383839,-0.9070622563209729,2441506.0,-1.8739253016600597
2019-11-08,9265.368164,9272.759766,8775.53418,8804.880859,24333037836,-4.96998388892082,2694797.0,7.192186742653431
2019-11-09,8809.46875,8891.818359,8793.163086,8813.582031,17578630606,0.04669158966027225,1991460.0,-27.758175019179305
2019-11-10,8812.489258,9103.826172,8806.162109,9055.526367,20587919881,2.757871265254265,2301740.0,17.11901991940634
2019-11-11,9056.917969,9081.279297,8700.608398,8757.788086,20265510765,-3.3027778767993787,2277242.0,-1.5660111262505063
2019-11-12,8759.751953,8853.768555,8685.427734,8815.662109,20309769107,0.6382618628927279,2313541.0,0.21839243290347932
2019-11-13,8812.033203,8836.841797,8761.651367,8808.262695,17545755405,-0.04278817286704937,1992772.0,-13.609281757158678
2019-11-14,8811.936523,8826.943359,8692.551758,8708.094727,19084739975,-1.1784219703462862,2178653.0,8.771264242982875
2019-11-15,8705.708008,8730.873047,8484.84375,8491.992188,21796856471,-2.454893040331792,2533530.0,14.210916677684523
2019-11-16,8491.166016,8591.99707,8473.973633,8550.760742,16495389808,0.7018438443872863,1934495.0,-24.32216163855291
2019-11-17,8549.470703,8727.789063,8500.967773,8577.975586,18668638897,0.333411084618341,2173539.0,13.174887737093725
2019-11-18,8573.980469,8653.280273,8273.573242,8309.286133,21579470673,-3.0871814667297963,2553019.0,15.592094271359883
2019-11-19,8305.134766,8408.516602,8099.963379,8206.145508,21083613816,-1.1919042952228431,2554060.0,-2.2978175160728602
2019-11-20,8203.613281,8237.240234,8010.511719,8027.268066,20764300437,-2.149604192196932,2557287.0,-1.5145097125506939
2019-11-21,8023.644531,8110.098145,7597.381836,7642.75,22514243371,-4.747151117280721,2870445.0,8.427651773337708
2019-11-22,7643.569336,7697.382813,6936.706543,7296.577637,34242315785,-4.539655280756379,4631371.0,52.09179016473908
2019-11-23,7296.164551,7442.258789,7151.417969,7397.796875,21008924418,1.3929554807816198,2869323.0,-38.64630958399416
2019-11-24,7398.633789,7408.577148,7029.289063,7047.916992,30433517289,-4.740291342996758,4214524.0,44.859949436179654
2019-11-25,7039.977051,7319.856934,6617.166992,7146.133789,42685231262,1.5079131257242018,6071191.0,40.25730531458585
2019-11-26,7145.15918,7320.230469,7098.572266,7218.371094,21129505542,1.0246365707978593,2936455.0,-50.49925953942229
2019-11-27,7220.880859,7619.693359,6974.174316,7531.663574,23991412764,4.303944644269339,3270098.0,13.544601014497323
2019-11-28,7536.820313,7730.072754,7454.121582,7463.105957,19050116751,-0.978056434128502,2524522.0,-20.596102703941625
2019-11-29,7466.727051,7781.179688,7460.756348,7761.243652,19709695456,3.9443868643967157,2587431.0,3.4623341873501987
2019-11-30,7764.057129,7836.102051,7515.849609,7569.629883,17158194786,-2.5041964886345727,2236642.0,-12.945408901400734
2019-12-01,7571.616211,7571.616211,7291.341797,7424.29248,18720708479,-1.9457369060250103,2507893.0,9.106515647408969
2019-12-02,7424.036133,7474.818848,7233.399414,7321.988281,17082040706,-1.3745602819252833,2319807.0,-8.753235887617071
2019-12-03,7323.975586,7418.858887,7229.356934,7320.145508,14797485769,-0.05229506782247154,2020663.0,-13.374016467467841
2019-12-04,7320.125,7539.784668,7170.922852,7252.034668,21664240918,-0.9301799081299809,2959306.0,46.40487753254348
2019-12-05,7253.241699,7743.431641,7232.676758,7448.307617,18816085231,2.689361889414134,2536061.0,-13.146805825232377
2019-12-06,7450.561523,7546.996582,7392.175293,7546.996582,18104466307,1.2943327654204708,2419031.0,-3.781971197853573
2019-12-07,7547.265625,7589.95166,7525.711426,7556.237793,15453520564,0.11887971678484865,2045526.0,-14.642495934691127
2019-12-08,7551.338867,7634.606445,7476.091309,7564.345215,15409908086,0.17223896621615997,2039266.0,-0.28221710269437345
2019-12-09,7561.79541,7618.091797,7365.985352,7400.899414,17872021272,-2.127748600381656,2387172.0,15.97746834218204
2019-12-10,7397.134277,7424.022949,7246.043945,7278.119629,18249031195,-1.6089291277306401,2487488.0,2.109497953601138
2019-12-11,7277.197754,7324.15625,7195.527344,7217.427246,16350490689,-0.821339614787107,2254128.0,-10.40351394938804
2019-12-12,7216.73877,7266.639648,7164.741211,7243.134277,18927080224,0.3657539484417306,2620458.0,15.758484463915407
2019-12-13,7244.662109,7293.560547,7227.122559,7269.68457,17125736940,0.3453916914760624,2359321.0,-9.517280334215801
2019-12-14,7268.902832,7308.836426,7097.208984,7124.673828,17137029730,-1.9841922135079082,2380174.0,0.06594046165466792
2019-12-15,7124.239746,7181.075684,6924.375977,7152.301758,16881129804,0.3938948294904759,2379132.0,-1.4932571748534862
2019-12-16,7153.663086,7171.168945,6903.682617,6932.480469,20213265950,-3.091879144166889,2871101.0,19.73882189573856
2019-12-17,6931.31543,6964.075195,6587.974121,6640.515137,22363804217,-4.19545605645593,3298024.0,10.639241933092954
2019-12-18,6647.698242,7324.984863,6540.049316,7276.802734,31836522778,9.463493514572189,4582520.0,42.35736670328766
2019-12-19,7277.59082,7346.602539,7041.381836,7202.844238,25904604416,-1.0270786562303686,3589335.0,-18.632431699165135
2019-12-20,7208.636719,7257.921875,7086.124023,7218.816406,22633815180,0.1412151478402144,3146699.0,-12.62628520966641
2019-12-21,7220.59375,7223.226074,7112.73584,7191.158691,19312552168,-0.4076542735838083,2687177.0,-14.673898260575971
2019-12-22,7191.188477,7518.033203,7167.179199,7511.588867,23134537956,4.455458107164846,3148843.0,19.790164214198747
2019-12-23,7508.902344,7656.17627,7326.192383,7355.628418,27831788041,-2.0412294497673633,3729940.0,20.30405834745343
2019-12-24,7354.393066,7535.716797,7269.528809,7322.532227,22991622105,-0.43322186772006216,3119393.0,-17.39078326146268
2019-12-25,7325.755859,7357.02002,7220.991211,7275.155762,21559505149,-0.6907150330137634,2955490.0,-6.228864363983074
2019-12-26,7274.799316,7388.302734,7200.386719,7238.966797,22787010034,-0.4925568038858544,3131971.0,5.693567067131574
2019-12-27,7238.141113,7363.529297,7189.934082,7290.088379,22777360996,0.7176879420974633,3132880.0,-0.042344467245166786
2019-12-28,7289.03125,7399.041016,7286.905273,7317.990234,21365673026,0.39729537447105706,2917516.0,-6.197767907563614
2019-12-29,7317.647461,7513.948242,7279.865234,7422.652832,22445257702,1.434960778851877,3039909.0,5.052893370998647
2019-12-30,7420.272949,7454.824219,7276.308105,7292.995117,22874131672,-1.715271565814199,3107434.0,1.9107553840283371
2019-12-31,7294.438965,7335.290039,7169.777832,7193.599121,21167946112,-1.3824208343348594,2920411.0,-7.459017830558897
2020-01-01,7194.89209,7254.330566,7174.944336,7200.174316,18565664997,0.07341633389249837,2576387.0,-12.293498392481169
2020-01-02,7202.55127,7212.155273,6935.27002,6985.470215,20802083465,-3.0139466817012974,2936546.0,12.04599171837572
2020-01-03,6984.428711,7413.715332,6914.996094,7344.884277,28111481032,5.160845373542257,3923715.0,35.13781482176165
2020-01-04,7345.375488,7427.385742,7309.51416,7410.656738,18444271275,0.8887394539142177,2501517.0,-34.388831189632356
2020-01-05,7410.45166,7544.49707,7400.535645,7411.317383,19725074095,0.01168245931179705,2650614.0,6.944176871525655
2020-01-06,7410.452148,7781.867188,7409.292969,7769.219238,23276261598,4.841365720131216,3065607.0,18.00341781174942
2020-01-07,7768.682129,8178.21582,7768.227539,8163.692383,28767291327,5.084649461012846,3609581.0,23.590685754587902
2020-01-08,8161.935547,8396.738281,7956.774414,8079.862793,31672559265,-1.0055550368829664,3886763.0,10.099205743688543
2020-01-09,8082.295898,8082.295898,7842.403809,7879.071289,24045990466,-2.514441583984678,3016489.0,-24.079420722492095
2020-01-10,7878.307617,8166.554199,7726.774902,8166.554199,28714583844,3.658737333104567,3596269.0,19.415267524958853
2020-01-11,8162.190918,8218.359375,8029.64209,8037.537598,25521165085,-1.527204169227451,3146126.0,-11.121243394468609
2020-01-12,8033.261719,8200.063477,8009.059082,8192.494141,22903438381,1.9821640022431732,2824544.0,-10.257081505806967
2020-01-13,8189.771973,8197.788086,8079.700684,8144.194336,22482910688,-0.556518998944787,2757670.0,-1.8360897870638369
2020-01-14,8140.933105,8879.511719,8140.933105,8827.764648,44841784107,8.436766819495936,5277189.0,99.44830422216549
2020-01-15,8825.34375,8890.117188,8657.1875,8807.010742,40102834650,-0.20773137590249227,4559775.0,-10.568155463422405
2020-01-16,8812.481445,8846.460938,8612.095703,8723.786133,31313981931,-1.006473744694504,3579270.0,-21.915789234614618
2020-01-17,8725.209961,8958.12207,8677.316406,8929.038086,36372139320,2.336082752289885,4122693.0,16.153031575944546
2020-01-18,8927.211914,9012.198242,8827.332031,8942.808594,32337772627,0.17470941823999095,3622311.0,-11.091914768900098
2020-01-19,8941.445313,9164.362305,8620.080078,8706.245117,34217320471,-2.6304494158012837,3862858.0,5.812236562114659
2020-01-20,8704.631836,8745.59082,8560.473633,8657.642578,26422375678,-0.5398190168786319,3048589.0,-22.780699031083987
2020-01-21,8658.991211,8755.706055,8544.520508,8745.894531,24097418512,1.0036194503766362,2777391.0,-8.799198052186592
2020-01-22,8744.210938,8792.994141,8636.74707,8680.875977,22600204051,-0.7243073325777594,2593638.0,-6.21317366528045
2020-01-23,8680.650391,8687.74707,8333.637695,8406.515625,25770680779,-3.1579980030553823,3022196.0,14.028531427616533
2020-01-24,8405.567383,8514.666992,8266.84082,8445.43457,24397913026,0.47429501404783203,2901706.0,-5.326858707274199
2020-01-25,8440.119141,8458.453125,8296.21875,8367.847656,19647331549,-0.8562851281200807,2341572.0,-19.47126162773624
2020-01-26,8364.410156,8602.401367,8325.498047,8596.830078,22177678796,2.778676770570371,2617674.0,12.878834159689173
2020-01-27,8597.308594,8977.726563,8597.308594,8909.819336,28647338393,3.6349834204869578,3266314.0,29.17194200759584
2020-01-28,8912.524414,9358.589844,8908.447266,9358.589844,34398744403,5.004928001086995,3765789.0,20.076580696953545
2020-01-29,9357.470703,9406.431641,9269.467773,9316.629883,30682598115,-0.4364514866918868,3285954.0,-10.80314515106518
2020-01-30,9316.016602,9553.125977,9230.897461,9508.993164,32378792851,2.071449314061665,3443725.0,5.528197871779216
2020-01-31,9508.313477,9521.706055,9230.776367,9350.529297,29432489719,-1.6594339299148095,3130173.0,-9.099484176442992
2020-02-01,9346.357422,9439.323242,9313.239258,9392.875,25922656496,0.4977081005965499,2765688.0,-11.925029980505673
2020-02-02,9389.820313,9468.797852,9217.824219,9344.365234,30835736946,-0.4840889120856533,3296106.0,18.95284324258246
2020-02-03,9344.683594,9540.37207,9248.633789,9293.521484,30934096509,-0.5474996503129252,3306054.0,0.31897912208892143
2020-02-04,9292.841797,9331.265625,9112.811523,9180.962891,29893183716,-1.2039256499138693,3238884.0,-3.3649367864910995
2020-02-05,9183.416016,9701.299805,9163.704102,9613.423828,35222060874,4.682438552830575,3740875.0,17.8263955041623
2020-02-06,9617.821289,9824.619141,9539.818359,9729.801758,37628823716,1.1643018271515742,3888072.0,6.833111925533605
2020-02-07,9726.00293,9834.716797,9726.00293,9795.943359,34522718159,0.7191076283173627,3533302.0,-8.25459116246375
2020-02-08,9793.070313,9876.749023,9678.910156,9865.119141,35172043762,0.7357123526863322,3587717.0,1.8808646526887751
2020-02-09,9863.894531,10129.435547,9850.392578,10116.673828,35807884663,2.562672342101515,3584337.0,1.8078019727900054
2020-02-10,10115.55957,10165.765625,9784.563477,9856.611328,39386548075,-2.5599003219551855,3946301.0,9.99406540118189
2020-02-11,9855.891602,10210.052734,9729.334961,10208.236328,37648059389,3.5749655153319857,3764475.0,-4.413914828711477
2020-02-12,10202.387695,10393.611328,10202.387695,10326.054688,43444303830,1.212137753406564,4225643.0,15.395865112488494
2020-02-13,10323.960938,10457.626953,10116.161133,10214.379883,49356071373,-1.061424541007892,4802093.0,13.607693119293792
2020-02-14,10211.550781,10321.996094,10125.53418,10312.116211,43338264162,0.9848203486106775,4231096.0,-12.192638197480225
2020-02-15,10313.856445,10341.555664,9874.427734,9889.424805,43865054831,-4.1151594678802885,4341005.0,1.2155324611775806
2020-02-16,9889.179688,10053.96875,9722.386719,9934.433594,43374780305,0.4576103117522796,4381294.0,-1.1176881640497043
